设备编号,下单时间,订单编号,购买数量（个）,手续费（元）,总金额（元）,支付状态,出货状态,收款方,退款金额（元）,购买用户,商品ID,商品详情,省市区,软件版本
113021,2018/9/22 15:10,113021qr15376002385963,1,0.04,3.5,微信,出货成功,平台,0.0,ooCjVwGIfU0ELzOBVl1ZTutr6Kt8,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
112678,2018/9/22 14:47,112678qr15375988926566,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0rbqe1QATljOSs0BiX6efkM,商品0015,东鹏特饮X1,广东省广州市白云区,V3.0.35;rk3288;(900x1440)
112678,2018/9/22 14:47,112678qr15375988659159,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0sP0P6UIZ4hapmoLR74Vg80,商品0015,东鹏特饮X1,广东省广州市白云区,V3.0.35;rk3288;(900x1440)
113014,2018/9/22 13:55,113014qr15375957088792,1,0.03,3.5,微信,出货成功,平台,0.0,os-xL0hCK8vHfTUl46kFyK52_F6w,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/22 13:38,113612qr15375946804694,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0iDUJYzJUrhI7q-_fbRz90w,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/22 13:33,113612qr15375943891112,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0sMTsOILaCArS9ugZc0R1bY,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113034,2018/9/22 13:27,113034qr15375940473503,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0pX9eQZMgosiB7Y2e18tzKI,商品0015,东鹏特饮X1,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112810,2018/9/22 13:26,112810qr15375940051553,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0v7lpVy6TNql8lIwKyePdOU,商品0015,东鹏特饮X1,广东省深圳市,V2.1.55/1.2;rk3288
113612,2018/9/22 13:13,113612dc15375931852390,1,0.0,3.5,现金,出货成功,售货机自收,0.0,os-xL0mtusTg3f-DFwPLvms-y0eU,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
112813,2018/9/22 13:10,112813qr15375930542532,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0t9sLoms2YAG-DREnMKkgSU,商品0015,东鹏特饮X1,广东省东莞市,V3.0.35;rk3288;(900x1440)
112810,2018/9/22 12:45,112810qr15375915244116,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0vRRM_x1wqxVbO_OQoFtSMQ,商品0015,东鹏特饮X1,广东省深圳市,V2.1.55/1.2;rk3288
113612,2018/9/22 12:30,113612qr15375906035679,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0tN3zzLomyUILraVVGcH45w,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113612,2018/9/22 12:12,113612dc15375895543702,1,0.0,3.5,现金,出货成功,售货机自收,0.0,os-xL0inaLdXTmsJQNH2ay648oRs,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
112841,2018/9/22 12:06,112841qr15375892144413,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0oWPWiin4kMLkAUWhUGrNso,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37;rk3288;(900x1440)
113014,2018/9/22 12:01,113014qr15375888618436,1,0.03,3.5,微信,出货成功,平台,0.0,os-xL0l1WFHGUGBPOjHIeYmSdIrc,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
112891,2018/9/22 11:24,112891qr15375866653734,1,0.04,3.5,支付宝,出货成功,平台,0.0,os-xL0gb2hCAUhUDB0d_7F77fRIs,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112770,2018/9/22 11:22,112770qr15375866062620,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0gjZlvy1RIvddhOX56Htvws,商品0015,东鹏特饮X1,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
113074,2018/9/22 10:49,113074qr15375845832328,1,0.04,3.5,支付宝,出货成功,平台,0.0,os-xL0uXPz494_L3le9Jgp8678yg,商品0015,东鹏特饮X1,广东省韶关市武江区,V2.1.55/1.3;rk3288
112692,2018/9/22 10:46,112692qr15375843952017,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0uq_R1QSoGQyrlBBijMLda4,商品0015,东鹏特饮X1,广东省东莞市,V3.0.35;rk3288;(900x1440)
112692,2018/9/22 10:46,112692qr15375843589987,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0gy0pJMJS-FtQLuHBzJ_rmg,商品0015,东鹏特饮X1,广东省东莞市,V3.0.35;rk3288;(900x1440)
112770,2018/9/22 10:45,112770qr15375843626984,1,0.04,3.5,支付宝,出货成功,平台,0.0,os-xL0v2HBawQBNJDrHJKakS0vsU,商品0015,东鹏特饮X1,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
113612,2018/9/22 10:29,113612qr15375833641577,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0l097CvFbDefTS5E1fiWWd4,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
112812,2018/9/22 10:09,112812qr15375822113175,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0gKMPtgTyTTMuSvR3jH3rv4,商品0015,东鹏特饮X1,广东省东莞市,V3.0.35;rk3288;(900x1440)
113612,2018/9/22 10:04,113612qr15375818645761,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0sAmXU_7KR-ejtfOwRCrvxg,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
112669,2018/9/22 9:51,112669qr15375810779116,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0sQxxr5Yme9pSE2oz2uFHos,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112667,2018/9/22 9:27,112667qr15375796213512,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0qpEmHGeQ0QNZ8J2VOE-Dlc,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112667,2018/9/22 9:12,112667qr15375787571782,1,0.04,3.5,微信,出货失败,平台,0.0,os-xL0n07DdMMkIWEABB8zlVi1Bs,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
113095,2018/9/22 8:29,113095qr15375762196733,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0g6p_Gzy9D3HXQV5LycboOk,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
112891,2018/9/22 8:23,112891qr15375757993768,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0gR9o7XmcMsmzx6D1HGMJnY,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
113611,2018/9/22 8:21,113611qr15375757346179,1,0.04,3.5,支付宝,出货成功,平台,0.0,os-xL0qp7Wp_nuicIBuDLRHjIPOE,商品0015,东鹏特饮X1,广东省佛山市禅城区,V3.0.37;rk3288;(900x1440)
113106,2018/9/22 7:57,113106qr15375742647304,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0jwzknGEMsChcryYhcn-Ldk,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
113013,2018/9/22 7:38,113013qr15375731182013,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0nmE_6CcMe3zZuwSBDsHR8w,商品0015,东鹏特饮X1,广东省深圳市龙岗区,V3.0.35;rk3288;(900x1440)
113109,2018/9/22 7:08,113109qr15375712844047,1,0.04,3.5,支付宝,出货成功,平台,0.0,os-xL0rbJ8VWn-CPABGDwVV0fnqY,商品0015,东鹏特饮X1,广东省广州市天河区,V3.0.33;rk3288;(900x1440)
113089,2018/9/22 6:22,113089qr15375685523809,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0qr4Lhz37DA6BLiQJZWnPyg,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
113612,2018/9/22 4:51,113612qr15375630707549,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0jFKHJKkCr8rOGxtcJmK05U,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113544,2018/9/22 3:53,113544qr15375595875811,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0nlHuE048xWrFRNVmbpN-4k,商品0015,东鹏特饮X1,广东省广州市花都区,V3.0.37.2;rk3288;(900x1440)
112678,2018/9/22 3:43,112678qr15375590391485,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0luKinSLTrgvJL_sufu9QJE,商品0015,东鹏特饮X1,广东省广州市白云区,V3.0.35;rk3288;(900x1440)
113612,2018/9/22 3:01,113612qr15375564901578,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0jFfCKbMV_KFEvP4QcdtdL0,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
112843,2018/9/22 2:01,112843qr15375528715186,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0vZ55Xq0ikgkYzKqixTlrvM,商品0015,东鹏特饮X1,广东省广州市荔湾区,V3.0.37;rk3288;(900x1440)
113109,2018/9/22 1:36,113109qr15375513908973,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0tIEK4PCj_NAoGWNnUz1p-c,商品0015,东鹏特饮X1,广东省广州市天河区,V3.0.33;rk3288;(900x1440)
112678,2018/9/22 1:17,112678qr15375502559211,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0sZTlhDwTVsiiznBBzUi-Pk,商品0015,东鹏特饮X1,广东省广州市白云区,V3.0.35;rk3288;(900x1440)
112792,2018/9/22 0:07,112792qr15375460531624,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0qSQbYytvM2_977A2zycqbA,商品0015,东鹏特饮X1,广东省广州市天河区,V3.0.35;rk3288;(900x1440)
112792,2018/9/22 0:06,112792qr15375459678487,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0t8Brc68zXY_Kd4_xlO1ec0,商品0015,东鹏特饮X1,广东省广州市天河区,V3.0.35;rk3288;(900x1440)
112792,2018/9/22 0:03,112792qr15375458265327,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0rPwiAtzM0n4ekmx63dcC7E,商品0015,东鹏特饮X1,广东省广州市天河区,V3.0.35;rk3288;(900x1440)
112876,2018/9/22 0:02,112876qr15375457882911,1,0.03,3.5,微信,出货成功,平台,0.0,os-xL0km0aneQRkk8MitVIfoWZ6U,商品0015,东鹏特饮X1,广东省东莞市,V3.0.35;rk3288;(900x1440)
112909,2018/9/21 23:56,112909qr15375454283989,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0rFa5Eqm6qz2wNJ8xzeEtG8,商品0015,东鹏特饮X1,广东省广州市越秀区,V3.0.31;rk3288;(900x1440)
113612,2018/9/21 23:52,113612qr15375451447192,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0lhBrlIrUCcpMc98FggPWWQ,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113084,2018/9/21 23:41,113084qr15375445307130,1,0.03,3.5,微信,出货成功,平台,0.0,os-xL0qQACa4WchB_JXIr2Xb9qoI,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
113070,2018/9/21 23:28,113070qr15375436794233,1,0.04,3.5,支付宝,出货成功,平台,0.0,os-xL0vdi67x7z1xpZjaT6sKCKmg,商品0015,东鹏特饮X1,广东省东莞市,V3.0.35;rk3288;(900x1440)
113070,2018/9/21 22:49,113070qr15375413545728,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0nzI9aqGPXxRNAciqrCa7As,商品0015,东鹏特饮X1,广东省东莞市,V3.0.35;rk3288;(900x1440)
112887,2018/9/21 22:05,112887qr15375387558212,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0tHnssFNX_0MsIRAFmbTeEc,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112891,2018/9/21 22:02,112891qr15375385602039,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0i5QRPl2pIczUa-UANaAxDw,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112813,2018/9/21 21:40,112813qr15375372663653,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0sFIPOE7pdystkiymMESfgI,商品0015,东鹏特饮X1,广东省东莞市,V3.0.35;rk3288;(900x1440)
112813,2018/9/21 21:40,112813qr15375372395669,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0iOOdMWXSpkoi4ICWKLEhM4,商品0015,东鹏特饮X1,广东省东莞市,V3.0.35;rk3288;(900x1440)
113148,2018/9/21 21:39,113148qr15375371734479,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0qrXEHY0K3XzhuJ-Fu0WGkw,商品0015,东鹏特饮X1,广东省珠海市香洲区,V3.0.33;rk3288;(900x1440)
112790,2018/9/21 21:13,112790qr15375356508010,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0pWYsP1X-lkaRSggIchQ_1I,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
112909,2018/9/21 20:55,112909qr15375345736920,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0iyKyBFkLfh5OY3IWnbWLRQ,商品0015,东鹏特饮X1,广东省广州市越秀区,V3.0.31;rk3288;(900x1440)
112909,2018/9/21 20:55,112909qr15375345365180,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0l1-qh4fcmjCmagVy3tKbiw,商品0015,东鹏特饮X1,广东省广州市越秀区,V3.0.31;rk3288;(900x1440)
112903,2018/9/21 20:31,112903qr15375331217286,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0qNdrYLQ5VCYEsWIPNWVZ6A,商品0015,东鹏特饮X1,广东省广州市番禺区,V3.0.38;rk3288;(900x1440)
112792,2018/9/21 20:24,112792qr15375326789715,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0qug8517TsY1fWRMxK4pXGY,商品0015,东鹏特饮X1,广东省广州市天河区,V3.0.35;rk3288;(900x1440)
113014,2018/9/21 20:22,113014qr15375325067186,1,0.03,3.5,微信,出货成功,平台,0.0,os-xL0pQ6MVs7QKxxMxIWF8pW8_Q,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
112887,2018/9/21 20:18,112887qr15375323211602,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0mD3EaNaYrmqikbr0Nf55yU,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112810,2018/9/21 19:54,112810qr15375308714165,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0nTbxS9iXLeEjv-SnIUfrAQ,商品0015,东鹏特饮X1,广东省深圳市,V2.1.55/1.2;rk3288
112891,2018/9/21 19:40,112891qr15375300638063,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0rlSID0V4flXnr03tuhkUEg,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
112678,2018/9/21 19:35,112678qr15375297223954,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0uOCO_-3TG6Y3vrNVmLv4-A,商品0015,东鹏特饮X1,广东省广州市白云区,V3.0.35;rk3288;(900x1440)
112678,2018/9/21 19:32,112678qr15375295915355,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0rr51qhaD2WX6zQgzeAAspk,商品0015,东鹏特饮X1,广东省广州市白云区,V3.0.35;rk3288;(900x1440)
112678,2018/9/21 19:31,112678qr15375294886762,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0p0XywuTC02NmcdDfmtB6Xo,商品0015,东鹏特饮X1,广东省广州市白云区,V3.0.35;rk3288;(900x1440)
113013,2018/9/21 18:41,113013qr15375264888549,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0gy0pJMJS-FtQLuHBzJ_rmg,商品0015,东鹏特饮X1,广东省深圳市龙岗区,V3.0.35;rk3288;(900x1440)
113106,2018/9/21 18:22,113106qr15375253852230,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0rbnL-mZ46sQJbS697wMq3o,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
112792,2018/9/21 18:04,112792qr15375242588618,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0nYoBdn1-r6IUj1o-S1xRlo,商品0015,东鹏特饮X1,广东省广州市天河区,V3.0.35;rk3288;(900x1440)
113093,2018/9/21 17:55,113093qr15375237643358,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0pp2K8azYa9iR2TMBFa6Zbo,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
113021,2018/9/21 17:38,113021qr15375226994630,1,0.04,3.5,支付宝,出货成功,平台,0.0,os-xL0obxFHZsUDH-Av5dKWO3z0M,商品0015,东鹏特饮X1,广东省东莞市,V3.0.37.2;rk3288;(900x1440)
113010,2018/9/21 17:30,113010qr15375222272265,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0k9FF-rmF_-_VAUjCu1siks,商品0015,东鹏特饮X1,广东省深圳市龙岗区,V3.0.35;rk3288;(900x1440)
112813,2018/9/21 17:27,112813qr15375220415037,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0izlbUx6n45HblxCojGH2TU,商品0015,东鹏特饮X1,广东省东莞市,V3.0.35;rk3288;(900x1440)
112808,2018/9/21 17:21,112808qr15375216914150,1,0.03,3.5,微信,出货成功,平台,0.0,os-xL0uTBvA0KJ_dIePG-Pq_SQIQ,商品0015,东鹏特饮X1,广东省东莞市,V3.0.35;rk3288;(900x1440)
113072,2018/9/21 17:20,113072qr15375216416532,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0iBnfoJhO1IVaaSTXl3Zqbc,商品0015,东鹏特饮X1,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112538,2018/9/21 17:17,112538qr15375215089647,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0iF7n3aTUa4wYhWq06ndwQw,商品0015,东鹏特饮X1,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
113089,2018/9/21 17:13,113089qr15375212368998,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0hApwo6vLJOJ9jYjsnkcZvo,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
113069,2018/9/21 17:10,113069qr15375210481860,1,0.04,3.5,支付宝,出货成功,平台,0.0,os-xL0i_02oeVwIR8xMu66Y_VjUM,商品0015,东鹏特饮X1,广东省东莞市,V3.0.35;rk3288;(900x1440)
113010,2018/9/21 16:50,113010qr15375198509544,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0mHv4sZ1E9y8SD7KMDKLY-4,商品0015,东鹏特饮X1,广东省深圳市龙岗区,V3.0.35;rk3288;(900x1440)
112768,2018/9/21 16:41,112768qr15375192519655,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0jxESAIJodOBxZ12s_GvOvQ,商品0015,东鹏特饮X1,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112678,2018/9/21 16:13,112678qr15375176382773,1,0.04,3.5,支付宝,出货成功,平台,0.0,os-xL0onSU8sV5IotslyjPpAJUNk,商品0015,东鹏特饮X1,广东省广州市白云区,V3.0.35;rk3288;(900x1440)
112678,2018/9/21 16:12,112678qr15375175877766,1,0.04,3.5,支付宝,出货成功,平台,0.0,os-xL0qCp8UdS2J5pNHf2IZ3Tn5A,商品0015,东鹏特饮X1,广东省广州市白云区,V3.0.35;rk3288;(900x1440)
112790,2018/9/21 16:03,112790qr15375170547126,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0vBA4HrLWGSKnqTFX3eCRbQ,商品0015,东鹏特饮X1,广东省东莞市,V3.0.33;rk3288;(900x1440)
112887,2018/9/21 16:03,112887qr15375170227287,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0l0wGE4d0omOGYpn0LmdKqE,商品0015,东鹏特饮X1,广东省中山市,V3.0.31;rk3288;(900x1440)
113135,2018/9/21 16:02,113135qr15375169771448,1,0.04,3.5,微信,出货成功,平台,0.0,os-xL0kMmht_oqMCsgtDebe8_NOM,商品0015,东鹏特饮X1,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
